Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
CRO-DET-00001,CrowdStrike,detection,Create CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,High
CRO-DET-00002,CrowdStrike,detection,Escalate CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Medium
CRO-DET-00003,CrowdStrike,detection,Create CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Low
CRO-DET-00004,CrowdStrike,detection,Escalate CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Low
CRO-DET-00005,CrowdStrike,detection,Submit CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Low
CRO-DET-00006,CrowdStrike,detection,Escalate CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Medium
CRO-DET-00007,CrowdStrike,detection,Submit CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00008,CrowdStrike,detection,Route CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Medium
CRO-DET-00009,CrowdStrike,detection,Create CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00010,CrowdStrike,detection,Edit CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Medium
CRO-DET-00011,CrowdStrike,detection,Validate CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Medium
CRO-DET-00012,CrowdStrike,detection,Submit CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Medium
CRO-DET-00013,CrowdStrike,detection,Update CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Medium
CRO-DET-00014,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Low
CRO-DET-00015,CrowdStrike,detection,Reject CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Low
CRO-DET-00016,CrowdStrike,detection,Restore CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Medium
CRO-DET-00017,CrowdStrike,detection,Search CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Low
CRO-DET-00018,CrowdStrike,detection,Escalate CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00019,CrowdStrike,detection,Restore CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Medium
CRO-DET-00020,CrowdStrike,detection,Search CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Low
CRO-DET-00021,CrowdStrike,detection,Route CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Low
CRO-DET-00022,CrowdStrike,detection,Create CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Low
CRO-DET-00023,CrowdStrike,detection,Route CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Medium
CRO-DET-00024,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Medium
CRO-DET-00025,CrowdStrike,detection,Submit CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Medium
CRO-DET-00026,CrowdStrike,detection,Create CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Low
CRO-DET-00027,CrowdStrike,detection,Clone CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Medium
CRO-DET-00028,CrowdStrike,detection,Archive CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Low
CRO-DET-00029,CrowdStrike,detection,Restore CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Medium
CRO-DET-00030,CrowdStrike,detection,Search CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,High
CRO-DET-00031,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Low
CRO-DET-00032,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,High
CRO-DET-00033,CrowdStrike,detection,Validate CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00034,CrowdStrike,detection,Submit CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Low
CRO-DET-00035,CrowdStrike,detection,Reject CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,High
CRO-DET-00036,CrowdStrike,detection,Restore CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,Medium
CRO-DET-00037,CrowdStrike,detection,Delete CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00038,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00039,CrowdStrike,detection,Clone CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Medium
CRO-DET-00040,CrowdStrike,detection,Edit CrowdStrike detection,CrowdStrike test data ready,Initiate integration > check queue > confirm completion,Success,High
CRO-DET-00041,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Medium
CRO-DET-00042,CrowdStrike,detection,Route CrowdStrike detection,CrowdStrike test data ready,Open module > perform action > validate result,Success,Medium
CRO-DET-00043,CrowdStrike,detection,Escalate CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,High
CRO-DET-00044,CrowdStrike,detection,Approve CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Medium
CRO-DET-00045,CrowdStrike,detection,Escalate CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Low
CRO-DET-00046,CrowdStrike,detection,Clone CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Low
CRO-DET-00047,CrowdStrike,detection,Submit CrowdStrike detection,CrowdStrike test data ready,Submit transaction > sync system > reconcile report,Success,Low
CRO-DET-00048,CrowdStrike,detection,Delete CrowdStrike detection,CrowdStrike test data ready,Create record > route approval > verify status,Success,Low
