Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
MED-JOU-00001,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00002,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00003,Medallia,journeys,Clone Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-JOU-00004,Medallia,journeys,Edit Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-JOU-00005,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-JOU-00006,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00007,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00008,Medallia,journeys,Restore Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-JOU-00009,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00010,Medallia,journeys,Restore Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00011,Medallia,journeys,Archive Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-JOU-00012,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00013,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00014,Medallia,journeys,Edit Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00015,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-JOU-00016,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-JOU-00017,Medallia,journeys,Clone Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00018,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00019,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-JOU-00020,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-JOU-00021,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-JOU-00022,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00023,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00024,Medallia,journeys,Search Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-JOU-00025,Medallia,journeys,Create Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-JOU-00026,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-JOU-00027,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00028,Medallia,journeys,Archive Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00029,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-JOU-00030,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00031,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-JOU-00032,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00033,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-JOU-00034,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00035,Medallia,journeys,Clone Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-JOU-00036,Medallia,journeys,Approve Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-JOU-00037,Medallia,journeys,Edit Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-JOU-00038,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-JOU-00039,Medallia,journeys,Create Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00040,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-JOU-00041,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00042,Medallia,journeys,Edit Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00043,Medallia,journeys,Clone Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-JOU-00044,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-JOU-00045,Medallia,journeys,Create Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-JOU-00046,Medallia,journeys,Archive Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00047,Medallia,journeys,Search Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00048,Medallia,journeys,Archive Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00049,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-JOU-00050,Medallia,journeys,Escalate Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-JOU-00051,Medallia,journeys,Approve Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00052,Medallia,journeys,Archive Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00053,Medallia,journeys,Route Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-JOU-00054,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-JOU-00055,Medallia,journeys,Restore Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-JOU-00056,Medallia,journeys,Create Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-JOU-00057,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00058,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-JOU-00059,Medallia,journeys,Create Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00060,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-JOU-00061,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00062,Medallia,journeys,Archive Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00063,Medallia,journeys,Edit Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00064,Medallia,journeys,Create Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-JOU-00065,Medallia,journeys,Escalate Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-JOU-00066,Medallia,journeys,Search Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-JOU-00067,Medallia,journeys,Search Medallia journeys,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-JOU-00068,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00069,Medallia,journeys,Escalate Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-JOU-00070,Medallia,journeys,Delete Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-JOU-00071,Medallia,journeys,Validate Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00072,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-JOU-00073,Medallia,journeys,Reject Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-JOU-00074,Medallia,journeys,Submit Medallia journeys,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-JOU-00075,Medallia,journeys,Update Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-JOU-00076,Medallia,journeys,Search Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-JOU-00077,Medallia,journeys,Edit Medallia journeys,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-JOU-00078,Medallia,journeys,Escalate Medallia journeys,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
