Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
UIP-UNA-00001,UiPath,unattended,Submit UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
UIP-UNA-00002,UiPath,unattended,Approve UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Low
UIP-UNA-00003,UiPath,unattended,Approve UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,High
UIP-UNA-00004,UiPath,unattended,Reject UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Low
UIP-UNA-00005,UiPath,unattended,Validate UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
UIP-UNA-00006,UiPath,unattended,Search UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,High
UIP-UNA-00007,UiPath,unattended,Archive UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Medium
UIP-UNA-00008,UiPath,unattended,Approve UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,High
UIP-UNA-00009,UiPath,unattended,Search UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Low
UIP-UNA-00010,UiPath,unattended,Validate UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Medium
UIP-UNA-00011,UiPath,unattended,Escalate UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Medium
UIP-UNA-00012,UiPath,unattended,Search UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00013,UiPath,unattended,Archive UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Medium
UIP-UNA-00014,UiPath,unattended,Update UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00015,UiPath,unattended,Validate UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Low
UIP-UNA-00016,UiPath,unattended,Delete UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,High
UIP-UNA-00017,UiPath,unattended,Clone UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Low
UIP-UNA-00018,UiPath,unattended,Clone UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-UNA-00019,UiPath,unattended,Clone UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,High
UIP-UNA-00020,UiPath,unattended,Archive UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Low
UIP-UNA-00021,UiPath,unattended,Delete UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00022,UiPath,unattended,Archive UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00023,UiPath,unattended,Route UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-UNA-00024,UiPath,unattended,Reject UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Low
UIP-UNA-00025,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,High
UIP-UNA-00026,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Low
UIP-UNA-00027,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00028,UiPath,unattended,Clone UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Low
UIP-UNA-00029,UiPath,unattended,Archive UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,High
UIP-UNA-00030,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Low
UIP-UNA-00031,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Low
UIP-UNA-00032,UiPath,unattended,Update UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-UNA-00033,UiPath,unattended,Restore UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-UNA-00034,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00035,UiPath,unattended,Search UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-UNA-00036,UiPath,unattended,Clone UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,High
UIP-UNA-00037,UiPath,unattended,Delete UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,High
UIP-UNA-00038,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,High
UIP-UNA-00039,UiPath,unattended,Reject UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
UIP-UNA-00040,UiPath,unattended,Reject UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-UNA-00041,UiPath,unattended,Update UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,High
UIP-UNA-00042,UiPath,unattended,Restore UiPath unattended,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-UNA-00043,UiPath,unattended,Archive UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,Medium
UIP-UNA-00044,UiPath,unattended,Create UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Low
UIP-UNA-00045,UiPath,unattended,Approve UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,High
UIP-UNA-00046,UiPath,unattended,Approve UiPath unattended,UiPath test data ready,Create record > route approval > verify status,Success,High
UIP-UNA-00047,UiPath,unattended,Delete UiPath unattended,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Medium
UIP-UNA-00048,UiPath,unattended,Approve UiPath unattended,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Low
