Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
QUA-DAS-00001,Qualtrics,dashboards,Escalate Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Low
QUA-DAS-00002,Qualtrics,dashboards,Edit Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,Low
QUA-DAS-00003,Qualtrics,dashboards,Clone Qualtrics dashboards,Qualtrics test data ready,Initiate integration > check queue > confirm completion,Success,High
QUA-DAS-00004,Qualtrics,dashboards,Restore Qualtrics dashboards,Qualtrics test data ready,Initiate integration > check queue > confirm completion,Success,Medium
QUA-DAS-00005,Qualtrics,dashboards,Approve Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,Medium
QUA-DAS-00006,Qualtrics,dashboards,Route Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,High
QUA-DAS-00007,Qualtrics,dashboards,Submit Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Low
QUA-DAS-00008,Qualtrics,dashboards,Approve Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,Medium
QUA-DAS-00009,Qualtrics,dashboards,Approve Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Low
QUA-DAS-00010,Qualtrics,dashboards,Update Qualtrics dashboards,Qualtrics test data ready,Initiate integration > check queue > confirm completion,Success,Medium
QUA-DAS-00011,Qualtrics,dashboards,Approve Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,Medium
QUA-DAS-00012,Qualtrics,dashboards,Restore Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,High
QUA-DAS-00013,Qualtrics,dashboards,Archive Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,Medium
QUA-DAS-00014,Qualtrics,dashboards,Approve Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Medium
QUA-DAS-00015,Qualtrics,dashboards,Restore Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,Medium
QUA-DAS-00016,Qualtrics,dashboards,Create Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,Low
QUA-DAS-00017,Qualtrics,dashboards,Delete Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Medium
QUA-DAS-00018,Qualtrics,dashboards,Restore Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Medium
QUA-DAS-00019,Qualtrics,dashboards,Reject Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,High
QUA-DAS-00020,Qualtrics,dashboards,Approve Qualtrics dashboards,Qualtrics test data ready,Initiate integration > check queue > confirm completion,Success,Medium
QUA-DAS-00021,Qualtrics,dashboards,Route Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,Low
QUA-DAS-00022,Qualtrics,dashboards,Restore Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,Low
QUA-DAS-00023,Qualtrics,dashboards,Archive Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,High
QUA-DAS-00024,Qualtrics,dashboards,Create Qualtrics dashboards,Qualtrics test data ready,Open module > perform action > validate result,Success,Medium
QUA-DAS-00025,Qualtrics,dashboards,Restore Qualtrics dashboards,Qualtrics test data ready,Create record > route approval > verify status,Success,Medium
QUA-DAS-00026,Qualtrics,dashboards,Delete Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,Medium
QUA-DAS-00027,Qualtrics,dashboards,Archive Qualtrics dashboards,Qualtrics test data ready,Submit transaction > sync system > reconcile report,Success,High
