Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ZEN-GUI-00001,Zendesk,guide,Submit Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-GUI-00002,Zendesk,guide,Route Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00003,Zendesk,guide,Approve Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00004,Zendesk,guide,Validate Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Medium
ZEN-GUI-00005,Zendesk,guide,Restore Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-GUI-00006,Zendesk,guide,Search Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-GUI-00007,Zendesk,guide,Create Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00008,Zendesk,guide,Route Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00009,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-GUI-00010,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00011,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-GUI-00012,Zendesk,guide,Delete Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00013,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-GUI-00014,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-GUI-00015,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-GUI-00016,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00017,Zendesk,guide,Route Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-GUI-00018,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Medium
ZEN-GUI-00019,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00020,Zendesk,guide,Delete Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-GUI-00021,Zendesk,guide,Create Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-GUI-00022,Zendesk,guide,Approve Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-GUI-00023,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Medium
ZEN-GUI-00024,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00025,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-GUI-00026,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-GUI-00027,Zendesk,guide,Delete Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00028,Zendesk,guide,Escalate Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00029,Zendesk,guide,Approve Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00030,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00031,Zendesk,guide,Search Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00032,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-GUI-00033,Zendesk,guide,Route Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-GUI-00034,Zendesk,guide,Submit Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00035,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00036,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-GUI-00037,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-GUI-00038,Zendesk,guide,Route Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00039,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00040,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00041,Zendesk,guide,Delete Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-GUI-00042,Zendesk,guide,Submit Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00043,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00044,Zendesk,guide,Submit Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-GUI-00045,Zendesk,guide,Submit Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-GUI-00046,Zendesk,guide,Restore Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-GUI-00047,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00048,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00049,Zendesk,guide,Reject Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00050,Zendesk,guide,Validate Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-GUI-00051,Zendesk,guide,Update Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00052,Zendesk,guide,Update Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-GUI-00053,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-GUI-00054,Zendesk,guide,Edit Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00055,Zendesk,guide,Create Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00056,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00057,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00058,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-GUI-00059,Zendesk,guide,Route Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00060,Zendesk,guide,Create Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-GUI-00061,Zendesk,guide,Validate Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00062,Zendesk,guide,Restore Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-GUI-00063,Zendesk,guide,Submit Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-GUI-00064,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-GUI-00065,Zendesk,guide,Delete Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-GUI-00066,Zendesk,guide,Create Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-GUI-00067,Zendesk,guide,Create Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-GUI-00068,Zendesk,guide,Delete Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-GUI-00069,Zendesk,guide,Archive Zendesk guide,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-GUI-00070,Zendesk,guide,Clone Zendesk guide,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-GUI-00071,Zendesk,guide,Update Zendesk guide,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-GUI-00072,Zendesk,guide,Escalate Zendesk guide,Zendesk test data ready,Open module > perform action > validate result,Success,Low
