Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ANA-PLA-00001,Anaplan,planning,Archive Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-PLA-00002,Anaplan,planning,Delete Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-PLA-00003,Anaplan,planning,Submit Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-PLA-00004,Anaplan,planning,Clone Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-PLA-00005,Anaplan,planning,Reject Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-PLA-00006,Anaplan,planning,Edit Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-PLA-00007,Anaplan,planning,Validate Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-PLA-00008,Anaplan,planning,Archive Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-PLA-00009,Anaplan,planning,Validate Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-PLA-00010,Anaplan,planning,Search Anaplan planning,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-PLA-00011,Anaplan,planning,Route Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-PLA-00012,Anaplan,planning,Escalate Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-PLA-00013,Anaplan,planning,Delete Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-PLA-00014,Anaplan,planning,Clone Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-PLA-00015,Anaplan,planning,Approve Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-PLA-00016,Anaplan,planning,Archive Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-PLA-00017,Anaplan,planning,Edit Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-PLA-00018,Anaplan,planning,Search Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-PLA-00019,Anaplan,planning,Route Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-PLA-00020,Anaplan,planning,Create Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-PLA-00021,Anaplan,planning,Update Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-PLA-00022,Anaplan,planning,Approve Anaplan planning,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-PLA-00023,Anaplan,planning,Delete Anaplan planning,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-PLA-00024,Anaplan,planning,Submit Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-PLA-00025,Anaplan,planning,Create Anaplan planning,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-PLA-00026,Anaplan,planning,Delete Anaplan planning,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-PLA-00027,Anaplan,planning,Escalate Anaplan planning,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-PLA-00028,Anaplan,planning,Clone Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-PLA-00029,Anaplan,planning,Delete Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-PLA-00030,Anaplan,planning,Reject Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-PLA-00031,Anaplan,planning,Update Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-PLA-00032,Anaplan,planning,Update Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-PLA-00033,Anaplan,planning,Approve Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-PLA-00034,Anaplan,planning,Update Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-PLA-00035,Anaplan,planning,Delete Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-PLA-00036,Anaplan,planning,Archive Anaplan planning,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-PLA-00037,Anaplan,planning,Reject Anaplan planning,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-PLA-00038,Anaplan,planning,Approve Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-PLA-00039,Anaplan,planning,Edit Anaplan planning,Anaplan test data ready,Create record > route approval > verify status,Success,Low
