Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
TEA-CHA-00001,Teamcenter,change_mgmt,Delete Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-CHA-00002,Teamcenter,change_mgmt,Archive Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-CHA-00003,Teamcenter,change_mgmt,Delete Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-CHA-00004,Teamcenter,change_mgmt,Edit Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-CHA-00005,Teamcenter,change_mgmt,Validate Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-CHA-00006,Teamcenter,change_mgmt,Archive Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-CHA-00007,Teamcenter,change_mgmt,Escalate Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-CHA-00008,Teamcenter,change_mgmt,Route Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-CHA-00009,Teamcenter,change_mgmt,Submit Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-CHA-00010,Teamcenter,change_mgmt,Edit Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-CHA-00011,Teamcenter,change_mgmt,Restore Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-CHA-00012,Teamcenter,change_mgmt,Submit Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-CHA-00013,Teamcenter,change_mgmt,Delete Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-CHA-00014,Teamcenter,change_mgmt,Clone Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-CHA-00015,Teamcenter,change_mgmt,Approve Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-CHA-00016,Teamcenter,change_mgmt,Edit Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-CHA-00017,Teamcenter,change_mgmt,Search Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-CHA-00018,Teamcenter,change_mgmt,Reject Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-CHA-00019,Teamcenter,change_mgmt,Create Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-CHA-00020,Teamcenter,change_mgmt,Restore Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-CHA-00021,Teamcenter,change_mgmt,Route Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-CHA-00022,Teamcenter,change_mgmt,Search Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-CHA-00023,Teamcenter,change_mgmt,Create Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-CHA-00024,Teamcenter,change_mgmt,Restore Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-CHA-00025,Teamcenter,change_mgmt,Route Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-CHA-00026,Teamcenter,change_mgmt,Update Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-CHA-00027,Teamcenter,change_mgmt,Create Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-CHA-00028,Teamcenter,change_mgmt,Delete Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-CHA-00029,Teamcenter,change_mgmt,Validate Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-CHA-00030,Teamcenter,change_mgmt,Restore Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-CHA-00031,Teamcenter,change_mgmt,Submit Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-CHA-00032,Teamcenter,change_mgmt,Route Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-CHA-00033,Teamcenter,change_mgmt,Validate Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-CHA-00034,Teamcenter,change_mgmt,Reject Teamcenter change_mgmt,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-CHA-00035,Teamcenter,change_mgmt,Restore Teamcenter change_mgmt,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-CHA-00036,Teamcenter,change_mgmt,Restore Teamcenter change_mgmt,Teamcenter test data ready,Open module > perform action > validate result,Success,High
TEA-CHA-00037,Teamcenter,change_mgmt,Edit Teamcenter change_mgmt,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
