Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ANA-FOR-00001,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00002,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00003,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00004,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00005,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00006,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00007,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00008,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00009,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00010,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00011,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00012,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00013,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00014,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00015,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00016,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00017,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00018,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00019,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00020,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00021,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00022,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00023,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00024,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00025,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00026,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00027,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00028,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00029,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00030,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00031,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00032,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00033,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00034,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00035,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00036,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00037,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00038,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00039,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00040,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00041,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00042,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00043,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00044,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00045,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00046,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00047,Anaplan,forecasting,Reject Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00048,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00049,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00050,Anaplan,forecasting,Reject Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00051,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00052,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00053,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00054,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00055,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00056,Anaplan,forecasting,Delete Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00057,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00058,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00059,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00060,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00061,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00062,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00063,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00064,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00065,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00066,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00067,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00068,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00069,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00070,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00071,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00072,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00073,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00074,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00075,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00076,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00077,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00078,Anaplan,forecasting,Reject Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00079,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00080,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00081,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00082,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00083,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00084,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00085,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00086,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00087,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00088,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00089,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00090,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00091,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00092,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00093,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00094,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00095,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00096,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00097,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00098,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00099,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00100,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00101,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00102,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00103,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00104,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00105,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00106,Anaplan,forecasting,Reject Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00107,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00108,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00109,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00110,Anaplan,forecasting,Reject Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00111,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00112,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00113,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00114,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00115,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00116,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00117,Anaplan,forecasting,Validate Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00118,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00119,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00120,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00121,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00122,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00123,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00124,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00125,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00126,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00127,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00128,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Low
ANA-FOR-00129,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00130,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00131,Anaplan,forecasting,Update Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00132,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00133,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ANA-FOR-00134,Anaplan,forecasting,Edit Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,High
ANA-FOR-00135,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,High
ANA-FOR-00136,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00137,Anaplan,forecasting,Create Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00138,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00139,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Submit transaction > sync system > reconcile report,Success,High
ANA-FOR-00140,Anaplan,forecasting,Search Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Medium
ANA-FOR-00141,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00142,Anaplan,forecasting,Archive Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Medium
ANA-FOR-00143,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00144,Anaplan,forecasting,Clone Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,Low
ANA-FOR-00145,Anaplan,forecasting,Escalate Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Low
ANA-FOR-00146,Anaplan,forecasting,Submit Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ANA-FOR-00147,Anaplan,forecasting,Restore Anaplan forecasting,Anaplan test data ready,Open module > perform action > validate result,Success,High
ANA-FOR-00148,Anaplan,forecasting,Route Anaplan forecasting,Anaplan test data ready,Create record > route approval > verify status,Success,Low
ANA-FOR-00149,Anaplan,forecasting,Approve Anaplan forecasting,Anaplan test data ready,Initiate integration > check queue > confirm completion,Success,Medium
