Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
COU-PRO-00001,Coupa,procurement,Reject Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-PRO-00002,Coupa,procurement,Reject Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Low
COU-PRO-00003,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,High
COU-PRO-00004,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,High
COU-PRO-00005,Coupa,procurement,Reject Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,High
COU-PRO-00006,Coupa,procurement,Edit Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Low
COU-PRO-00007,Coupa,procurement,Submit Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-PRO-00008,Coupa,procurement,Create Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-PRO-00009,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Low
COU-PRO-00010,Coupa,procurement,Update Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-PRO-00011,Coupa,procurement,Approve Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Medium
COU-PRO-00012,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-PRO-00013,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Medium
COU-PRO-00014,Coupa,procurement,Edit Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Low
COU-PRO-00015,Coupa,procurement,Create Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-PRO-00016,Coupa,procurement,Escalate Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-PRO-00017,Coupa,procurement,Submit Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Medium
COU-PRO-00018,Coupa,procurement,Escalate Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-PRO-00019,Coupa,procurement,Archive Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,High
COU-PRO-00020,Coupa,procurement,Restore Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-PRO-00021,Coupa,procurement,Approve Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Medium
COU-PRO-00022,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-PRO-00023,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-PRO-00024,Coupa,procurement,Search Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Low
COU-PRO-00025,Coupa,procurement,Archive Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-PRO-00026,Coupa,procurement,Search Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-PRO-00027,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Low
COU-PRO-00028,Coupa,procurement,Update Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Medium
COU-PRO-00029,Coupa,procurement,Update Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,High
COU-PRO-00030,Coupa,procurement,Approve Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-PRO-00031,Coupa,procurement,Edit Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Medium
COU-PRO-00032,Coupa,procurement,Create Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-PRO-00033,Coupa,procurement,Restore Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Medium
COU-PRO-00034,Coupa,procurement,Search Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-PRO-00035,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-PRO-00036,Coupa,procurement,Search Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-PRO-00037,Coupa,procurement,Approve Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,High
COU-PRO-00038,Coupa,procurement,Edit Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-PRO-00039,Coupa,procurement,Restore Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-PRO-00040,Coupa,procurement,Create Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-PRO-00041,Coupa,procurement,Route Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Low
COU-PRO-00042,Coupa,procurement,Reject Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-PRO-00043,Coupa,procurement,Validate Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,High
COU-PRO-00044,Coupa,procurement,Archive Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Low
COU-PRO-00045,Coupa,procurement,Edit Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Medium
COU-PRO-00046,Coupa,procurement,Validate Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-PRO-00047,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,High
COU-PRO-00048,Coupa,procurement,Update Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-PRO-00049,Coupa,procurement,Validate Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-PRO-00050,Coupa,procurement,Clone Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-PRO-00051,Coupa,procurement,Restore Coupa procurement,Coupa test data ready,Create record > route approval > verify status,Success,Low
COU-PRO-00052,Coupa,procurement,Archive Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-PRO-00053,Coupa,procurement,Create Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Medium
COU-PRO-00054,Coupa,procurement,Edit Coupa procurement,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Low
COU-PRO-00055,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Open module > perform action > validate result,Success,Medium
COU-PRO-00056,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-PRO-00057,Coupa,procurement,Delete Coupa procurement,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Low
