Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
STR-FIR-00001,Strata,firewall,Route Strata firewall,Strata test data ready,Create record > route approval > verify status,Success,Low
STR-FIR-00002,Strata,firewall,Route Strata firewall,Strata test data ready,Submit transaction > sync system > reconcile report,Success,High
STR-FIR-00003,Strata,firewall,Submit Strata firewall,Strata test data ready,Create record > route approval > verify status,Success,Low
STR-FIR-00004,Strata,firewall,Update Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,High
STR-FIR-00005,Strata,firewall,Create Strata firewall,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Medium
STR-FIR-00006,Strata,firewall,Delete Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,Medium
STR-FIR-00007,Strata,firewall,Search Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,Low
STR-FIR-00008,Strata,firewall,Escalate Strata firewall,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Medium
STR-FIR-00009,Strata,firewall,Approve Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,High
STR-FIR-00010,Strata,firewall,Reject Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,Low
STR-FIR-00011,Strata,firewall,Archive Strata firewall,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Medium
STR-FIR-00012,Strata,firewall,Validate Strata firewall,Strata test data ready,Initiate integration > check queue > confirm completion,Success,High
STR-FIR-00013,Strata,firewall,Validate Strata firewall,Strata test data ready,Create record > route approval > verify status,Success,High
STR-FIR-00014,Strata,firewall,Validate Strata firewall,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Low
STR-FIR-00015,Strata,firewall,Validate Strata firewall,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Low
STR-FIR-00016,Strata,firewall,Escalate Strata firewall,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Low
STR-FIR-00017,Strata,firewall,Route Strata firewall,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Low
STR-FIR-00018,Strata,firewall,Validate Strata firewall,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Medium
STR-FIR-00019,Strata,firewall,Archive Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,Low
STR-FIR-00020,Strata,firewall,Clone Strata firewall,Strata test data ready,Create record > route approval > verify status,Success,Medium
STR-FIR-00021,Strata,firewall,Escalate Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,Medium
STR-FIR-00022,Strata,firewall,Restore Strata firewall,Strata test data ready,Create record > route approval > verify status,Success,Medium
STR-FIR-00023,Strata,firewall,Route Strata firewall,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Medium
STR-FIR-00024,Strata,firewall,Search Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,High
STR-FIR-00025,Strata,firewall,Search Strata firewall,Strata test data ready,Open module > perform action > validate result,Success,High
