Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
DAT-SYN-00001,Datadog,synthetics,Update Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,Low
DAT-SYN-00002,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,High
DAT-SYN-00003,Datadog,synthetics,Escalate Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DAT-SYN-00004,Datadog,synthetics,Approve Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Low
DAT-SYN-00005,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DAT-SYN-00006,Datadog,synthetics,Edit Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,Low
DAT-SYN-00007,Datadog,synthetics,Edit Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,High
DAT-SYN-00008,Datadog,synthetics,Edit Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DAT-SYN-00009,Datadog,synthetics,Restore Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Low
DAT-SYN-00010,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Medium
DAT-SYN-00011,Datadog,synthetics,Reject Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Low
DAT-SYN-00012,Datadog,synthetics,Reject Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DAT-SYN-00013,Datadog,synthetics,Edit Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,High
DAT-SYN-00014,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Medium
DAT-SYN-00015,Datadog,synthetics,Restore Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,High
DAT-SYN-00016,Datadog,synthetics,Update Datadog synthetics,Datadog test data ready,Submit transaction > sync system > reconcile report,Success,Low
DAT-SYN-00017,Datadog,synthetics,Validate Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,Low
DAT-SYN-00018,Datadog,synthetics,Escalate Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Medium
DAT-SYN-00019,Datadog,synthetics,Archive Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,Low
DAT-SYN-00020,Datadog,synthetics,Approve Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,High
DAT-SYN-00021,Datadog,synthetics,Approve Datadog synthetics,Datadog test data ready,Initiate integration > check queue > confirm completion,Success,Low
DAT-SYN-00022,Datadog,synthetics,Search Datadog synthetics,Datadog test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DAT-SYN-00023,Datadog,synthetics,Submit Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Low
DAT-SYN-00024,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,High
DAT-SYN-00025,Datadog,synthetics,Archive Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,Medium
DAT-SYN-00026,Datadog,synthetics,Submit Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Low
DAT-SYN-00027,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Submit transaction > sync system > reconcile report,Success,Low
DAT-SYN-00028,Datadog,synthetics,Escalate Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Low
DAT-SYN-00029,Datadog,synthetics,Clone Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,Low
DAT-SYN-00030,Datadog,synthetics,Archive Datadog synthetics,Datadog test data ready,Open module > perform action > validate result,Success,Low
DAT-SYN-00031,Datadog,synthetics,Edit Datadog synthetics,Datadog test data ready,Create record > route approval > verify status,Success,Medium
