Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ZEN-TIC-00001,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00002,Zendesk,tickets,Search Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-TIC-00003,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00004,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-TIC-00005,Zendesk,tickets,Archive Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00006,Zendesk,tickets,Reject Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-TIC-00007,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-TIC-00008,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00009,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Medium
ZEN-TIC-00010,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-TIC-00011,Zendesk,tickets,Restore Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00012,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00013,Zendesk,tickets,Route Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-TIC-00014,Zendesk,tickets,Delete Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00015,Zendesk,tickets,Delete Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZEN-TIC-00016,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00017,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-TIC-00018,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00019,Zendesk,tickets,Escalate Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00020,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-TIC-00021,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00022,Zendesk,tickets,Search Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00023,Zendesk,tickets,Search Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-TIC-00024,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00025,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00026,Zendesk,tickets,Edit Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-TIC-00027,Zendesk,tickets,Archive Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-TIC-00028,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00029,Zendesk,tickets,Clone Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00030,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00031,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-TIC-00032,Zendesk,tickets,Submit Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-TIC-00033,Zendesk,tickets,Update Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00034,Zendesk,tickets,Submit Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00035,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00036,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00037,Zendesk,tickets,Clone Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-TIC-00038,Zendesk,tickets,Clone Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Low
ZEN-TIC-00039,Zendesk,tickets,Restore Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,High
ZEN-TIC-00040,Zendesk,tickets,Reject Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-TIC-00041,Zendesk,tickets,Clone Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00042,Zendesk,tickets,Edit Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-TIC-00043,Zendesk,tickets,Approve Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-TIC-00044,Zendesk,tickets,Route Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,High
ZEN-TIC-00045,Zendesk,tickets,Restore Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00046,Zendesk,tickets,Archive Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,High
ZEN-TIC-00047,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,High
ZEN-TIC-00048,Zendesk,tickets,Approve Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00049,Zendesk,tickets,Submit Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZEN-TIC-00050,Zendesk,tickets,Create Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Medium
ZEN-TIC-00051,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00052,Zendesk,tickets,Submit Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-TIC-00053,Zendesk,tickets,Reject Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00054,Zendesk,tickets,Clone Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Medium
ZEN-TIC-00055,Zendesk,tickets,Escalate Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-TIC-00056,Zendesk,tickets,Archive Zendesk tickets,Zendesk test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZEN-TIC-00057,Zendesk,tickets,Validate Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00058,Zendesk,tickets,Edit Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZEN-TIC-00059,Zendesk,tickets,Route Zendesk tickets,Zendesk test data ready,Open module > perform action > validate result,Success,Medium
ZEN-TIC-00060,Zendesk,tickets,Approve Zendesk tickets,Zendesk test data ready,Create record > route approval > verify status,Success,Low
ZEN-TIC-00061,Zendesk,tickets,Clone Zendesk tickets,Zendesk test data ready,Initiate integration > check queue > confirm completion,Success,Medium
