Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
STR-POL-00001,Strata,policy,Escalate Strata policy,Strata test data ready,Submit transaction > sync system > reconcile report,Success,High
STR-POL-00002,Strata,policy,Validate Strata policy,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Medium
STR-POL-00003,Strata,policy,Approve Strata policy,Strata test data ready,Create record > route approval > verify status,Success,High
STR-POL-00004,Strata,policy,Delete Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Medium
STR-POL-00005,Strata,policy,Reject Strata policy,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Medium
STR-POL-00006,Strata,policy,Delete Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Low
STR-POL-00007,Strata,policy,Validate Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Low
STR-POL-00008,Strata,policy,Search Strata policy,Strata test data ready,Open module > perform action > validate result,Success,High
STR-POL-00009,Strata,policy,Submit Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Medium
STR-POL-00010,Strata,policy,Approve Strata policy,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Low
STR-POL-00011,Strata,policy,Reject Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Medium
STR-POL-00012,Strata,policy,Create Strata policy,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Medium
STR-POL-00013,Strata,policy,Route Strata policy,Strata test data ready,Create record > route approval > verify status,Success,High
STR-POL-00014,Strata,policy,Delete Strata policy,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Medium
STR-POL-00015,Strata,policy,Submit Strata policy,Strata test data ready,Submit transaction > sync system > reconcile report,Success,Medium
STR-POL-00016,Strata,policy,Submit Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Low
STR-POL-00017,Strata,policy,Delete Strata policy,Strata test data ready,Create record > route approval > verify status,Success,Medium
STR-POL-00018,Strata,policy,Delete Strata policy,Strata test data ready,Submit transaction > sync system > reconcile report,Success,High
STR-POL-00019,Strata,policy,Reject Strata policy,Strata test data ready,Open module > perform action > validate result,Success,High
STR-POL-00020,Strata,policy,Approve Strata policy,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Low
STR-POL-00021,Strata,policy,Edit Strata policy,Strata test data ready,Open module > perform action > validate result,Success,High
STR-POL-00022,Strata,policy,Clone Strata policy,Strata test data ready,Initiate integration > check queue > confirm completion,Success,Low
