Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
GOO-SHE-00001,GoogleWorkspace,sheets,Delete GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-SHE-00002,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00003,GoogleWorkspace,sheets,Reject GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00004,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00005,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00006,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00007,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-SHE-00008,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00009,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00010,GoogleWorkspace,sheets,Archive GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00011,GoogleWorkspace,sheets,Delete GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00012,GoogleWorkspace,sheets,Restore GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00013,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00014,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00015,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-SHE-00016,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00017,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00018,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-SHE-00019,GoogleWorkspace,sheets,Search GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00020,GoogleWorkspace,sheets,Search GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-SHE-00021,GoogleWorkspace,sheets,Delete GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-SHE-00022,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00023,GoogleWorkspace,sheets,Reject GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-SHE-00024,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00025,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00026,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-SHE-00027,GoogleWorkspace,sheets,Reject GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00028,GoogleWorkspace,sheets,Create GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00029,GoogleWorkspace,sheets,Delete GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00030,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00031,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00032,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00033,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-SHE-00034,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00035,GoogleWorkspace,sheets,Restore GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00036,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-SHE-00037,GoogleWorkspace,sheets,Archive GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-SHE-00038,GoogleWorkspace,sheets,Reject GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00039,GoogleWorkspace,sheets,Restore GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00040,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00041,GoogleWorkspace,sheets,Archive GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00042,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00043,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00044,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-SHE-00045,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-SHE-00046,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00047,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00048,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00049,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00050,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00051,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00052,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00053,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00054,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-SHE-00055,GoogleWorkspace,sheets,Create GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00056,GoogleWorkspace,sheets,Restore GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00057,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-SHE-00058,GoogleWorkspace,sheets,Approve GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00059,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00060,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00061,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00062,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00063,GoogleWorkspace,sheets,Search GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00064,GoogleWorkspace,sheets,Archive GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-SHE-00065,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00066,GoogleWorkspace,sheets,Restore GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00067,GoogleWorkspace,sheets,Create GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00068,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00069,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-SHE-00070,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00071,GoogleWorkspace,sheets,Search GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00072,GoogleWorkspace,sheets,Reject GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-SHE-00073,GoogleWorkspace,sheets,Update GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00074,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00075,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00076,GoogleWorkspace,sheets,Route GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00077,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-SHE-00078,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-SHE-00079,GoogleWorkspace,sheets,Escalate GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00080,GoogleWorkspace,sheets,Reject GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-SHE-00081,GoogleWorkspace,sheets,Restore GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00082,GoogleWorkspace,sheets,Clone GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-SHE-00083,GoogleWorkspace,sheets,Validate GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-SHE-00084,GoogleWorkspace,sheets,Archive GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-SHE-00085,GoogleWorkspace,sheets,Clone GoogleWorkspace sheets,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-SHE-00086,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-SHE-00087,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00088,GoogleWorkspace,sheets,Submit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-SHE-00089,GoogleWorkspace,sheets,Edit GoogleWorkspace sheets,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
