Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
INF-QUA-00001,InforCloudSuite,quality,Validate InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Medium
INF-QUA-00002,InforCloudSuite,quality,Create InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,High
INF-QUA-00003,InforCloudSuite,quality,Validate InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,High
INF-QUA-00004,InforCloudSuite,quality,Validate InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,Medium
INF-QUA-00005,InforCloudSuite,quality,Restore InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,High
INF-QUA-00006,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Medium
INF-QUA-00007,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Medium
INF-QUA-00008,InforCloudSuite,quality,Delete InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Medium
INF-QUA-00009,InforCloudSuite,quality,Update InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Medium
INF-QUA-00010,InforCloudSuite,quality,Reject InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Low
INF-QUA-00011,InforCloudSuite,quality,Submit InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,High
INF-QUA-00012,InforCloudSuite,quality,Reject InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,High
INF-QUA-00013,InforCloudSuite,quality,Delete InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Low
INF-QUA-00014,InforCloudSuite,quality,Delete InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Low
INF-QUA-00015,InforCloudSuite,quality,Approve InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Low
INF-QUA-00016,InforCloudSuite,quality,Submit InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Low
INF-QUA-00017,InforCloudSuite,quality,Reject InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Low
INF-QUA-00018,InforCloudSuite,quality,Validate InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,High
INF-QUA-00019,InforCloudSuite,quality,Search InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,High
INF-QUA-00020,InforCloudSuite,quality,Submit InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,High
INF-QUA-00021,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Medium
INF-QUA-00022,InforCloudSuite,quality,Route InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,Low
INF-QUA-00023,InforCloudSuite,quality,Delete InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,High
INF-QUA-00024,InforCloudSuite,quality,Escalate InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,High
INF-QUA-00025,InforCloudSuite,quality,Clone InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Low
INF-QUA-00026,InforCloudSuite,quality,Clone InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Low
INF-QUA-00027,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Medium
INF-QUA-00028,InforCloudSuite,quality,Create InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Low
INF-QUA-00029,InforCloudSuite,quality,Route InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,High
INF-QUA-00030,InforCloudSuite,quality,Search InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,High
INF-QUA-00031,InforCloudSuite,quality,Reject InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,High
INF-QUA-00032,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,High
INF-QUA-00033,InforCloudSuite,quality,Validate InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Low
INF-QUA-00034,InforCloudSuite,quality,Search InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Medium
INF-QUA-00035,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Low
INF-QUA-00036,InforCloudSuite,quality,Reject InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,Medium
INF-QUA-00037,InforCloudSuite,quality,Submit InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Low
INF-QUA-00038,InforCloudSuite,quality,Search InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,High
INF-QUA-00039,InforCloudSuite,quality,Create InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,High
INF-QUA-00040,InforCloudSuite,quality,Update InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Medium
INF-QUA-00041,InforCloudSuite,quality,Delete InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Low
INF-QUA-00042,InforCloudSuite,quality,Validate InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,High
INF-QUA-00043,InforCloudSuite,quality,Create InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,High
INF-QUA-00044,InforCloudSuite,quality,Restore InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,High
INF-QUA-00045,InforCloudSuite,quality,Delete InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,Medium
INF-QUA-00046,InforCloudSuite,quality,Edit InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Medium
INF-QUA-00047,InforCloudSuite,quality,Archive InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,High
INF-QUA-00048,InforCloudSuite,quality,Archive InforCloudSuite quality,InforCloudSuite test data ready,Open module > perform action > validate result,Success,Low
INF-QUA-00049,InforCloudSuite,quality,Create InforCloudSuite quality,InforCloudSuite test data ready,Submit transaction > sync system > reconcile report,Success,Low
INF-QUA-00050,InforCloudSuite,quality,Create InforCloudSuite quality,InforCloudSuite test data ready,Create record > route approval > verify status,Success,Medium
INF-QUA-00051,InforCloudSuite,quality,Update InforCloudSuite quality,InforCloudSuite test data ready,Initiate integration > check queue > confirm completion,Success,Low
