Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ZOH-CRM-00001,Zoho,crm,Update Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Low
ZOH-CRM-00002,Zoho,crm,Route Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00003,Zoho,crm,Update Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,High
ZOH-CRM-00004,Zoho,crm,Approve Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00005,Zoho,crm,Create Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,Medium
ZOH-CRM-00006,Zoho,crm,Restore Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00007,Zoho,crm,Restore Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Low
ZOH-CRM-00008,Zoho,crm,Reject Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00009,Zoho,crm,Route Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOH-CRM-00010,Zoho,crm,Reject Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00011,Zoho,crm,Approve Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00012,Zoho,crm,Archive Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,High
ZOH-CRM-00013,Zoho,crm,Reject Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00014,Zoho,crm,Reject Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,High
ZOH-CRM-00015,Zoho,crm,Validate Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZOH-CRM-00016,Zoho,crm,Escalate Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZOH-CRM-00017,Zoho,crm,Escalate Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,Low
ZOH-CRM-00018,Zoho,crm,Delete Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZOH-CRM-00019,Zoho,crm,Approve Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,High
ZOH-CRM-00020,Zoho,crm,Clone Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZOH-CRM-00021,Zoho,crm,Approve Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,Low
ZOH-CRM-00022,Zoho,crm,Search Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00023,Zoho,crm,Restore Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,Medium
ZOH-CRM-00024,Zoho,crm,Submit Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00025,Zoho,crm,Archive Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00026,Zoho,crm,Reject Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,High
ZOH-CRM-00027,Zoho,crm,Reject Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOH-CRM-00028,Zoho,crm,Validate Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOH-CRM-00029,Zoho,crm,Reject Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Low
ZOH-CRM-00030,Zoho,crm,Delete Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00031,Zoho,crm,Edit Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00032,Zoho,crm,Delete Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZOH-CRM-00033,Zoho,crm,Search Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00034,Zoho,crm,Submit Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,Low
ZOH-CRM-00035,Zoho,crm,Create Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZOH-CRM-00036,Zoho,crm,Update Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,High
ZOH-CRM-00037,Zoho,crm,Route Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00038,Zoho,crm,Delete Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZOH-CRM-00039,Zoho,crm,Validate Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,High
ZOH-CRM-00040,Zoho,crm,Archive Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOH-CRM-00041,Zoho,crm,Route Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00042,Zoho,crm,Search Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,Low
ZOH-CRM-00043,Zoho,crm,Approve Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Low
ZOH-CRM-00044,Zoho,crm,Route Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,High
ZOH-CRM-00045,Zoho,crm,Escalate Zoho crm,Zoho test data ready,Open module > perform action > validate result,Success,Medium
ZOH-CRM-00046,Zoho,crm,Update Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZOH-CRM-00047,Zoho,crm,Validate Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00048,Zoho,crm,Reject Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOH-CRM-00049,Zoho,crm,Route Zoho crm,Zoho test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZOH-CRM-00050,Zoho,crm,Archive Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOH-CRM-00051,Zoho,crm,Route Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZOH-CRM-00052,Zoho,crm,Clone Zoho crm,Zoho test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZOH-CRM-00053,Zoho,crm,Update Zoho crm,Zoho test data ready,Create record > route approval > verify status,Success,High
