Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ZOO-PHO-00001,Zoom,phone,Escalate Zoom phone,Zoom test data ready,Open module > perform action > validate result,Success,High
ZOO-PHO-00002,Zoom,phone,Update Zoom phone,Zoom test data ready,Initiate integration > check queue > confirm completion,Success,High
ZOO-PHO-00003,Zoom,phone,Escalate Zoom phone,Zoom test data ready,Open module > perform action > validate result,Success,Low
ZOO-PHO-00004,Zoom,phone,Search Zoom phone,Zoom test data ready,Open module > perform action > validate result,Success,High
ZOO-PHO-00005,Zoom,phone,Submit Zoom phone,Zoom test data ready,Create record > route approval > verify status,Success,Medium
ZOO-PHO-00006,Zoom,phone,Edit Zoom phone,Zoom test data ready,Open module > perform action > validate result,Success,High
ZOO-PHO-00007,Zoom,phone,Clone Zoom phone,Zoom test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOO-PHO-00008,Zoom,phone,Delete Zoom phone,Zoom test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOO-PHO-00009,Zoom,phone,Reject Zoom phone,Zoom test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ZOO-PHO-00010,Zoom,phone,Submit Zoom phone,Zoom test data ready,Submit transaction > sync system > reconcile report,Success,High
ZOO-PHO-00011,Zoom,phone,Edit Zoom phone,Zoom test data ready,Create record > route approval > verify status,Success,High
ZOO-PHO-00012,Zoom,phone,Approve Zoom phone,Zoom test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ZOO-PHO-00013,Zoom,phone,Approve Zoom phone,Zoom test data ready,Open module > perform action > validate result,Success,Low
ZOO-PHO-00014,Zoom,phone,Restore Zoom phone,Zoom test data ready,Submit transaction > sync system > reconcile report,Success,Low
ZOO-PHO-00015,Zoom,phone,Search Zoom phone,Zoom test data ready,Create record > route approval > verify status,Success,Medium
ZOO-PHO-00016,Zoom,phone,Reject Zoom phone,Zoom test data ready,Initiate integration > check queue > confirm completion,Success,Low
ZOO-PHO-00017,Zoom,phone,Edit Zoom phone,Zoom test data ready,Initiate integration > check queue > confirm completion,Success,High
ZOO-PHO-00018,Zoom,phone,Update Zoom phone,Zoom test data ready,Open module > perform action > validate result,Success,High
ZOO-PHO-00019,Zoom,phone,Search Zoom phone,Zoom test data ready,Create record > route approval > verify status,Success,Medium
ZOO-PHO-00020,Zoom,phone,Search Zoom phone,Zoom test data ready,Submit transaction > sync system > reconcile report,Success,Low
