Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
DYN-FIE-00001,Dynamics365,field_service,Reject Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-FIE-00002,Dynamics365,field_service,Route Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,High
DYN-FIE-00003,Dynamics365,field_service,Escalate Dynamics365 field_service,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,High
DYN-FIE-00004,Dynamics365,field_service,Route Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-FIE-00005,Dynamics365,field_service,Clone Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-FIE-00006,Dynamics365,field_service,Create Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-FIE-00007,Dynamics365,field_service,Archive Dynamics365 field_service,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-FIE-00008,Dynamics365,field_service,Reject Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-FIE-00009,Dynamics365,field_service,Route Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-FIE-00010,Dynamics365,field_service,Approve Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-FIE-00011,Dynamics365,field_service,Update Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-FIE-00012,Dynamics365,field_service,Approve Dynamics365 field_service,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-FIE-00013,Dynamics365,field_service,Update Dynamics365 field_service,Dynamics365 test data ready,Open module > perform action > validate result,Success,Medium
DYN-FIE-00014,Dynamics365,field_service,Update Dynamics365 field_service,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,High
DYN-FIE-00015,Dynamics365,field_service,Approve Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-FIE-00016,Dynamics365,field_service,Search Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-FIE-00017,Dynamics365,field_service,Clone Dynamics365 field_service,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-FIE-00018,Dynamics365,field_service,Validate Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-FIE-00019,Dynamics365,field_service,Route Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,High
DYN-FIE-00020,Dynamics365,field_service,Validate Dynamics365 field_service,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-FIE-00021,Dynamics365,field_service,Create Dynamics365 field_service,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-FIE-00022,Dynamics365,field_service,Reject Dynamics365 field_service,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-FIE-00023,Dynamics365,field_service,Edit Dynamics365 field_service,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,High
DYN-FIE-00024,Dynamics365,field_service,Create Dynamics365 field_service,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-FIE-00025,Dynamics365,field_service,Archive Dynamics365 field_service,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
