Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
UIP-ORC-00001,UiPath,orchestrator,Validate UiPath orchestrator,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-ORC-00002,UiPath,orchestrator,Escalate UiPath orchestrator,UiPath test data ready,Create record > route approval > verify status,Success,High
UIP-ORC-00003,UiPath,orchestrator,Reject UiPath orchestrator,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,High
UIP-ORC-00004,UiPath,orchestrator,Escalate UiPath orchestrator,UiPath test data ready,Create record > route approval > verify status,Success,Medium
UIP-ORC-00005,UiPath,orchestrator,Update UiPath orchestrator,UiPath test data ready,Create record > route approval > verify status,Success,Low
UIP-ORC-00006,UiPath,orchestrator,Reject UiPath orchestrator,UiPath test data ready,Open module > perform action > validate result,Success,Low
UIP-ORC-00007,UiPath,orchestrator,Search UiPath orchestrator,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
UIP-ORC-00008,UiPath,orchestrator,Clone UiPath orchestrator,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Low
UIP-ORC-00009,UiPath,orchestrator,Escalate UiPath orchestrator,UiPath test data ready,Create record > route approval > verify status,Success,High
UIP-ORC-00010,UiPath,orchestrator,Route UiPath orchestrator,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
UIP-ORC-00011,UiPath,orchestrator,Edit UiPath orchestrator,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
UIP-ORC-00012,UiPath,orchestrator,Restore UiPath orchestrator,UiPath test data ready,Create record > route approval > verify status,Success,Medium
UIP-ORC-00013,UiPath,orchestrator,Reject UiPath orchestrator,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-ORC-00014,UiPath,orchestrator,Archive UiPath orchestrator,UiPath test data ready,Submit transaction > sync system > reconcile report,Success,Low
UIP-ORC-00015,UiPath,orchestrator,Route UiPath orchestrator,UiPath test data ready,Open module > perform action > validate result,Success,Medium
UIP-ORC-00016,UiPath,orchestrator,Restore UiPath orchestrator,UiPath test data ready,Initiate integration > check queue > confirm completion,Success,Medium
