Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
COU-SOU-00001,Coupa,sourcing,Validate Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-SOU-00002,Coupa,sourcing,Restore Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-SOU-00003,Coupa,sourcing,Approve Coupa sourcing,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Low
COU-SOU-00004,Coupa,sourcing,Search Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,High
COU-SOU-00005,Coupa,sourcing,Search Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-SOU-00006,Coupa,sourcing,Search Coupa sourcing,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-SOU-00007,Coupa,sourcing,Delete Coupa sourcing,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Low
COU-SOU-00008,Coupa,sourcing,Reject Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-SOU-00009,Coupa,sourcing,Update Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-SOU-00010,Coupa,sourcing,Clone Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-SOU-00011,Coupa,sourcing,Clone Coupa sourcing,Coupa test data ready,Open module > perform action > validate result,Success,Medium
COU-SOU-00012,Coupa,sourcing,Archive Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-SOU-00013,Coupa,sourcing,Search Coupa sourcing,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-SOU-00014,Coupa,sourcing,Restore Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Low
COU-SOU-00015,Coupa,sourcing,Restore Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,High
COU-SOU-00016,Coupa,sourcing,Archive Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Low
COU-SOU-00017,Coupa,sourcing,Validate Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,Medium
COU-SOU-00018,Coupa,sourcing,Edit Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,Medium
COU-SOU-00019,Coupa,sourcing,Clone Coupa sourcing,Coupa test data ready,Open module > perform action > validate result,Success,Medium
COU-SOU-00020,Coupa,sourcing,Update Coupa sourcing,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,Low
COU-SOU-00021,Coupa,sourcing,Route Coupa sourcing,Coupa test data ready,Initiate integration > check queue > confirm completion,Success,High
COU-SOU-00022,Coupa,sourcing,Edit Coupa sourcing,Coupa test data ready,Open module > perform action > validate result,Success,Low
COU-SOU-00023,Coupa,sourcing,Submit Coupa sourcing,Coupa test data ready,Submit transaction > sync system > reconcile report,Success,High
COU-SOU-00024,Coupa,sourcing,Escalate Coupa sourcing,Coupa test data ready,Create record > route approval > verify status,Success,Low
COU-SOU-00025,Coupa,sourcing,Validate Coupa sourcing,Coupa test data ready,Open module > perform action > validate result,Success,High
