Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
DYN-PRO-00001,Dynamics365,project_ops,Restore Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-PRO-00002,Dynamics365,project_ops,Search Dynamics365 project_ops,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-PRO-00003,Dynamics365,project_ops,Delete Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-PRO-00004,Dynamics365,project_ops,Approve Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,High
DYN-PRO-00005,Dynamics365,project_ops,Route Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-PRO-00006,Dynamics365,project_ops,Edit Dynamics365 project_ops,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-PRO-00007,Dynamics365,project_ops,Validate Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-PRO-00008,Dynamics365,project_ops,Edit Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,Medium
DYN-PRO-00009,Dynamics365,project_ops,Restore Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-PRO-00010,Dynamics365,project_ops,Update Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-PRO-00011,Dynamics365,project_ops,Clone Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,High
DYN-PRO-00012,Dynamics365,project_ops,Validate Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-PRO-00013,Dynamics365,project_ops,Delete Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-PRO-00014,Dynamics365,project_ops,Archive Dynamics365 project_ops,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-PRO-00015,Dynamics365,project_ops,Update Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DYN-PRO-00016,Dynamics365,project_ops,Create Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,High
DYN-PRO-00017,Dynamics365,project_ops,Search Dynamics365 project_ops,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-PRO-00018,Dynamics365,project_ops,Edit Dynamics365 project_ops,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-PRO-00019,Dynamics365,project_ops,Delete Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-PRO-00020,Dynamics365,project_ops,Create Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DYN-PRO-00021,Dynamics365,project_ops,Reject Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-PRO-00022,Dynamics365,project_ops,Delete Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DYN-PRO-00023,Dynamics365,project_ops,Route Dynamics365 project_ops,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,High
DYN-PRO-00024,Dynamics365,project_ops,Validate Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,High
DYN-PRO-00025,Dynamics365,project_ops,Clone Dynamics365 project_ops,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DYN-PRO-00026,Dynamics365,project_ops,Update Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,Medium
DYN-PRO-00027,Dynamics365,project_ops,Restore Dynamics365 project_ops,Dynamics365 test data ready,Open module > perform action > validate result,Success,High
