Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
BLA-TAS-00001,BlackLine,tasks,Create BlackLine tasks,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Medium
BLA-TAS-00002,BlackLine,tasks,Route BlackLine tasks,BlackLine test data ready,Create record > route approval > verify status,Success,Medium
BLA-TAS-00003,BlackLine,tasks,Reject BlackLine tasks,BlackLine test data ready,Open module > perform action > validate result,Success,Low
BLA-TAS-00004,BlackLine,tasks,Submit BlackLine tasks,BlackLine test data ready,Open module > perform action > validate result,Success,Medium
BLA-TAS-00005,BlackLine,tasks,Clone BlackLine tasks,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Low
BLA-TAS-00006,BlackLine,tasks,Search BlackLine tasks,BlackLine test data ready,Create record > route approval > verify status,Success,High
BLA-TAS-00007,BlackLine,tasks,Escalate BlackLine tasks,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,Medium
BLA-TAS-00008,BlackLine,tasks,Restore BlackLine tasks,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,High
BLA-TAS-00009,BlackLine,tasks,Approve BlackLine tasks,BlackLine test data ready,Create record > route approval > verify status,Success,Low
BLA-TAS-00010,BlackLine,tasks,Approve BlackLine tasks,BlackLine test data ready,Create record > route approval > verify status,Success,Low
BLA-TAS-00011,BlackLine,tasks,Archive BlackLine tasks,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Low
BLA-TAS-00012,BlackLine,tasks,Reject BlackLine tasks,BlackLine test data ready,Create record > route approval > verify status,Success,High
BLA-TAS-00013,BlackLine,tasks,Archive BlackLine tasks,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,High
BLA-TAS-00014,BlackLine,tasks,Clone BlackLine tasks,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,Low
BLA-TAS-00015,BlackLine,tasks,Update BlackLine tasks,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Medium
BLA-TAS-00016,BlackLine,tasks,Escalate BlackLine tasks,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Low
BLA-TAS-00017,BlackLine,tasks,Submit BlackLine tasks,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,Medium
BLA-TAS-00018,BlackLine,tasks,Archive BlackLine tasks,BlackLine test data ready,Open module > perform action > validate result,Success,Low
BLA-TAS-00019,BlackLine,tasks,Escalate BlackLine tasks,BlackLine test data ready,Open module > perform action > validate result,Success,High
