Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
DYN-SUP-00001,Dynamics365,supply_chain,Submit Dynamics365 supply_chain,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,High
DYN-SUP-00002,Dynamics365,supply_chain,Restore Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-SUP-00003,Dynamics365,supply_chain,Archive Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-SUP-00004,Dynamics365,supply_chain,Search Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,Medium
DYN-SUP-00005,Dynamics365,supply_chain,Escalate Dynamics365 supply_chain,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-SUP-00006,Dynamics365,supply_chain,Search Dynamics365 supply_chain,Dynamics365 test data ready,Open module > perform action > validate result,Success,Medium
DYN-SUP-00007,Dynamics365,supply_chain,Route Dynamics365 supply_chain,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,High
DYN-SUP-00008,Dynamics365,supply_chain,Submit Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,High
DYN-SUP-00009,Dynamics365,supply_chain,Search Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-SUP-00010,Dynamics365,supply_chain,Approve Dynamics365 supply_chain,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DYN-SUP-00011,Dynamics365,supply_chain,Validate Dynamics365 supply_chain,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-SUP-00012,Dynamics365,supply_chain,Reject Dynamics365 supply_chain,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-SUP-00013,Dynamics365,supply_chain,Submit Dynamics365 supply_chain,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Medium
DYN-SUP-00014,Dynamics365,supply_chain,Update Dynamics365 supply_chain,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-SUP-00015,Dynamics365,supply_chain,Escalate Dynamics365 supply_chain,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-SUP-00016,Dynamics365,supply_chain,Validate Dynamics365 supply_chain,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
DYN-SUP-00017,Dynamics365,supply_chain,Search Dynamics365 supply_chain,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-SUP-00018,Dynamics365,supply_chain,Create Dynamics365 supply_chain,Dynamics365 test data ready,Open module > perform action > validate result,Success,Medium
DYN-SUP-00019,Dynamics365,supply_chain,Clone Dynamics365 supply_chain,Dynamics365 test data ready,Open module > perform action > validate result,Success,Medium
DYN-SUP-00020,Dynamics365,supply_chain,Restore Dynamics365 supply_chain,Dynamics365 test data ready,Initiate integration > check queue > confirm completion,Success,Low
DYN-SUP-00021,Dynamics365,supply_chain,Validate Dynamics365 supply_chain,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Low
DYN-SUP-00022,Dynamics365,supply_chain,Approve Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-SUP-00023,Dynamics365,supply_chain,Reject Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,High
DYN-SUP-00024,Dynamics365,supply_chain,Reject Dynamics365 supply_chain,Dynamics365 test data ready,Create record > route approval > verify status,Success,Low
DYN-SUP-00025,Dynamics365,supply_chain,Delete Dynamics365 supply_chain,Dynamics365 test data ready,Submit transaction > sync system > reconcile report,Success,Medium
DYN-SUP-00026,Dynamics365,supply_chain,Clone Dynamics365 supply_chain,Dynamics365 test data ready,Open module > perform action > validate result,Success,Low
