Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
VEE-COM-00001,Veeva,commercial,Archive Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,Medium
VEE-COM-00002,Veeva,commercial,Reject Veeva commercial,Veeva test data ready,Initiate integration > check queue > confirm completion,Success,High
VEE-COM-00003,Veeva,commercial,Create Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,Medium
VEE-COM-00004,Veeva,commercial,Archive Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Medium
VEE-COM-00005,Veeva,commercial,Create Veeva commercial,Veeva test data ready,Initiate integration > check queue > confirm completion,Success,Low
VEE-COM-00006,Veeva,commercial,Validate Veeva commercial,Veeva test data ready,Initiate integration > check queue > confirm completion,Success,Low
VEE-COM-00007,Veeva,commercial,Create Veeva commercial,Veeva test data ready,Create record > route approval > verify status,Success,Low
VEE-COM-00008,Veeva,commercial,Archive Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Medium
VEE-COM-00009,Veeva,commercial,Delete Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Low
VEE-COM-00010,Veeva,commercial,Clone Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,High
VEE-COM-00011,Veeva,commercial,Route Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Low
VEE-COM-00012,Veeva,commercial,Edit Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,Medium
VEE-COM-00013,Veeva,commercial,Approve Veeva commercial,Veeva test data ready,Create record > route approval > verify status,Success,Medium
VEE-COM-00014,Veeva,commercial,Validate Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Low
VEE-COM-00015,Veeva,commercial,Reject Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,Medium
VEE-COM-00016,Veeva,commercial,Delete Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,Medium
VEE-COM-00017,Veeva,commercial,Reject Veeva commercial,Veeva test data ready,Create record > route approval > verify status,Success,High
VEE-COM-00018,Veeva,commercial,Archive Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Low
VEE-COM-00019,Veeva,commercial,Validate Veeva commercial,Veeva test data ready,Create record > route approval > verify status,Success,Low
VEE-COM-00020,Veeva,commercial,Escalate Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Medium
VEE-COM-00021,Veeva,commercial,Escalate Veeva commercial,Veeva test data ready,Submit transaction > sync system > reconcile report,Success,Medium
VEE-COM-00022,Veeva,commercial,Edit Veeva commercial,Veeva test data ready,Create record > route approval > verify status,Success,Low
VEE-COM-00023,Veeva,commercial,Create Veeva commercial,Veeva test data ready,Open module > perform action > validate result,Success,Medium
