Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
BLA-REC-00001,BlackLine,reconciliations,Search BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,High
BLA-REC-00002,BlackLine,reconciliations,Reject BlackLine reconciliations,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Medium
BLA-REC-00003,BlackLine,reconciliations,Restore BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,Medium
BLA-REC-00004,BlackLine,reconciliations,Edit BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,High
BLA-REC-00005,BlackLine,reconciliations,Search BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Medium
BLA-REC-00006,BlackLine,reconciliations,Route BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,High
BLA-REC-00007,BlackLine,reconciliations,Restore BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Low
BLA-REC-00008,BlackLine,reconciliations,Update BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,High
BLA-REC-00009,BlackLine,reconciliations,Create BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Low
BLA-REC-00010,BlackLine,reconciliations,Archive BlackLine reconciliations,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,High
BLA-REC-00011,BlackLine,reconciliations,Create BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Low
BLA-REC-00012,BlackLine,reconciliations,Update BlackLine reconciliations,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,High
BLA-REC-00013,BlackLine,reconciliations,Edit BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,Low
BLA-REC-00014,BlackLine,reconciliations,Search BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Medium
BLA-REC-00015,BlackLine,reconciliations,Edit BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,High
BLA-REC-00016,BlackLine,reconciliations,Edit BlackLine reconciliations,BlackLine test data ready,Submit transaction > sync system > reconcile report,Success,Low
BLA-REC-00017,BlackLine,reconciliations,Route BlackLine reconciliations,BlackLine test data ready,Initiate integration > check queue > confirm completion,Success,Low
BLA-REC-00018,BlackLine,reconciliations,Edit BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Low
BLA-REC-00019,BlackLine,reconciliations,Validate BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,Medium
BLA-REC-00020,BlackLine,reconciliations,Validate BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,Medium
BLA-REC-00021,BlackLine,reconciliations,Create BlackLine reconciliations,BlackLine test data ready,Open module > perform action > validate result,Success,High
BLA-REC-00022,BlackLine,reconciliations,Route BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,Medium
BLA-REC-00023,BlackLine,reconciliations,Create BlackLine reconciliations,BlackLine test data ready,Create record > route approval > verify status,Success,High
