Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ADO-TAR-00001,AdobeExperienceCloud,target,Delete AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00002,AdobeExperienceCloud,target,Submit AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,High
ADO-TAR-00003,AdobeExperienceCloud,target,Reject AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ADO-TAR-00004,AdobeExperienceCloud,target,Archive AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00005,AdobeExperienceCloud,target,Clone AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,High
ADO-TAR-00006,AdobeExperienceCloud,target,Reject AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,Low
ADO-TAR-00007,AdobeExperienceCloud,target,Edit AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00008,AdobeExperienceCloud,target,Escalate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Low
ADO-TAR-00009,AdobeExperienceCloud,target,Validate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Low
ADO-TAR-00010,AdobeExperienceCloud,target,Approve AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00011,AdobeExperienceCloud,target,Reject AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,High
ADO-TAR-00012,AdobeExperienceCloud,target,Validate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,High
ADO-TAR-00013,AdobeExperienceCloud,target,Delete AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Low
ADO-TAR-00014,AdobeExperienceCloud,target,Escalate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,High
ADO-TAR-00015,AdobeExperienceCloud,target,Validate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,Low
ADO-TAR-00016,AdobeExperienceCloud,target,Search AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Medium
ADO-TAR-00017,AdobeExperienceCloud,target,Create AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,Low
ADO-TAR-00018,AdobeExperienceCloud,target,Archive AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ADO-TAR-00019,AdobeExperienceCloud,target,Route AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,High
ADO-TAR-00020,AdobeExperienceCloud,target,Restore AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Low
ADO-TAR-00021,AdobeExperienceCloud,target,Update AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Medium
ADO-TAR-00022,AdobeExperienceCloud,target,Validate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,Low
ADO-TAR-00023,AdobeExperienceCloud,target,Restore AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,Low
ADO-TAR-00024,AdobeExperienceCloud,target,Validate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00025,AdobeExperienceCloud,target,Approve AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,High
ADO-TAR-00026,AdobeExperienceCloud,target,Search AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00027,AdobeExperienceCloud,target,Restore AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Low
ADO-TAR-00028,AdobeExperienceCloud,target,Route AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,High
ADO-TAR-00029,AdobeExperienceCloud,target,Archive AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,High
ADO-TAR-00030,AdobeExperienceCloud,target,Edit AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ADO-TAR-00031,AdobeExperienceCloud,target,Update AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ADO-TAR-00032,AdobeExperienceCloud,target,Restore AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,High
ADO-TAR-00033,AdobeExperienceCloud,target,Edit AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Low
ADO-TAR-00034,AdobeExperienceCloud,target,Reject AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,High
ADO-TAR-00035,AdobeExperienceCloud,target,Delete AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,High
ADO-TAR-00036,AdobeExperienceCloud,target,Escalate AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Medium
ADO-TAR-00037,AdobeExperienceCloud,target,Archive AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,High
ADO-TAR-00038,AdobeExperienceCloud,target,Clone AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Low
ADO-TAR-00039,AdobeExperienceCloud,target,Edit AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,High
ADO-TAR-00040,AdobeExperienceCloud,target,Update AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,High
ADO-TAR-00041,AdobeExperienceCloud,target,Create AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,Low
ADO-TAR-00042,AdobeExperienceCloud,target,Reject AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Medium
ADO-TAR-00043,AdobeExperienceCloud,target,Clone AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,High
ADO-TAR-00044,AdobeExperienceCloud,target,Approve AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ADO-TAR-00045,AdobeExperienceCloud,target,Restore AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Create record > route approval > verify status,Success,Low
ADO-TAR-00046,AdobeExperienceCloud,target,Reject AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,High
ADO-TAR-00047,AdobeExperienceCloud,target,Submit AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Open module > perform action > validate result,Success,High
ADO-TAR-00048,AdobeExperienceCloud,target,Update AdobeExperienceCloud target,AdobeExperienceCloud test data ready,Submit transaction > sync system > reconcile report,Success,High
