Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
PAL-ANA-00001,PalantirFoundry,analytics,Restore PalantirFoundry analytics,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-ANA-00002,PalantirFoundry,analytics,Search PalantirFoundry analytics,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-ANA-00003,PalantirFoundry,analytics,Route PalantirFoundry analytics,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Low
PAL-ANA-00004,PalantirFoundry,analytics,Create PalantirFoundry analytics,PalantirFoundry test data ready,Initiate integration > check queue > confirm completion,Success,Medium
PAL-ANA-00005,PalantirFoundry,analytics,Route PalantirFoundry analytics,PalantirFoundry test data ready,Create record > route approval > verify status,Success,High
PAL-ANA-00006,PalantirFoundry,analytics,Search PalantirFoundry analytics,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Low
PAL-ANA-00007,PalantirFoundry,analytics,Edit PalantirFoundry analytics,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-ANA-00008,PalantirFoundry,analytics,Delete PalantirFoundry analytics,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,High
PAL-ANA-00009,PalantirFoundry,analytics,Update PalantirFoundry analytics,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Low
PAL-ANA-00010,PalantirFoundry,analytics,Delete PalantirFoundry analytics,PalantirFoundry test data ready,Open module > perform action > validate result,Success,Medium
PAL-ANA-00011,PalantirFoundry,analytics,Validate PalantirFoundry analytics,PalantirFoundry test data ready,Create record > route approval > verify status,Success,Medium
PAL-ANA-00012,PalantirFoundry,analytics,Delete PalantirFoundry analytics,PalantirFoundry test data ready,Submit transaction > sync system > reconcile report,Success,Medium
PAL-ANA-00013,PalantirFoundry,analytics,Escalate PalantirFoundry analytics,PalantirFoundry test data ready,Open module > perform action > validate result,Success,High
