Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
MED-ANA-00001,Medallia,analytics,Validate Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-ANA-00002,Medallia,analytics,Archive Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-ANA-00003,Medallia,analytics,Validate Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-ANA-00004,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00005,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-ANA-00006,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00007,Medallia,analytics,Search Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-ANA-00008,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-ANA-00009,Medallia,analytics,Update Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-ANA-00010,Medallia,analytics,Reject Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00011,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-ANA-00012,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-ANA-00013,Medallia,analytics,Validate Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-ANA-00014,Medallia,analytics,Archive Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00015,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-ANA-00016,Medallia,analytics,Create Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00017,Medallia,analytics,Route Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00018,Medallia,analytics,Search Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00019,Medallia,analytics,Reject Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00020,Medallia,analytics,Archive Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00021,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00022,Medallia,analytics,Delete Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00023,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-ANA-00024,Medallia,analytics,Delete Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00025,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00026,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-ANA-00027,Medallia,analytics,Route Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-ANA-00028,Medallia,analytics,Update Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00029,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00030,Medallia,analytics,Create Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-ANA-00031,Medallia,analytics,Search Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-ANA-00032,Medallia,analytics,Escalate Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00033,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-ANA-00034,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00035,Medallia,analytics,Route Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-ANA-00036,Medallia,analytics,Escalate Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00037,Medallia,analytics,Search Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Medium
MED-ANA-00038,Medallia,analytics,Search Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00039,Medallia,analytics,Delete Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00040,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-ANA-00041,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00042,Medallia,analytics,Archive Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-ANA-00043,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00044,Medallia,analytics,Validate Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00045,Medallia,analytics,Delete Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,High
MED-ANA-00046,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00047,Medallia,analytics,Restore Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,Medium
MED-ANA-00048,Medallia,analytics,Route Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00049,Medallia,analytics,Escalate Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00050,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-ANA-00051,Medallia,analytics,Reject Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00052,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00053,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00054,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-ANA-00055,Medallia,analytics,Delete Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-ANA-00056,Medallia,analytics,Clone Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00057,Medallia,analytics,Create Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-ANA-00058,Medallia,analytics,Create Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00059,Medallia,analytics,Archive Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-ANA-00060,Medallia,analytics,Escalate Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00061,Medallia,analytics,Update Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,High
MED-ANA-00062,Medallia,analytics,Edit Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-ANA-00063,Medallia,analytics,Escalate Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,High
MED-ANA-00064,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Medium
MED-ANA-00065,Medallia,analytics,Reject Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-ANA-00066,Medallia,analytics,Approve Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Medium
MED-ANA-00067,Medallia,analytics,Delete Medallia analytics,Medallia test data ready,Open module > perform action > validate result,Success,Low
MED-ANA-00068,Medallia,analytics,Update Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,Low
MED-ANA-00069,Medallia,analytics,Submit Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-ANA-00070,Medallia,analytics,Escalate Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
MED-ANA-00071,Medallia,analytics,Validate Medallia analytics,Medallia test data ready,Create record > route approval > verify status,Success,Low
MED-ANA-00072,Medallia,analytics,Archive Medallia analytics,Medallia test data ready,Initiate integration > check queue > confirm completion,Success,Low
MED-ANA-00073,Medallia,analytics,Edit Medallia analytics,Medallia test data ready,Submit transaction > sync system > reconcile report,Success,High
