Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
SAG-REP-00001,SageIntacct,reporting,Search SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,Low
SAG-REP-00002,SageIntacct,reporting,Delete SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Low
SAG-REP-00003,SageIntacct,reporting,Escalate SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,Low
SAG-REP-00004,SageIntacct,reporting,Archive SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,High
SAG-REP-00005,SageIntacct,reporting,Archive SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SAG-REP-00006,SageIntacct,reporting,Delete SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,Medium
SAG-REP-00007,SageIntacct,reporting,Create SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,High
SAG-REP-00008,SageIntacct,reporting,Reject SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Low
SAG-REP-00009,SageIntacct,reporting,Update SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Low
SAG-REP-00010,SageIntacct,reporting,Restore SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SAG-REP-00011,SageIntacct,reporting,Create SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Low
SAG-REP-00012,SageIntacct,reporting,Submit SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Low
SAG-REP-00013,SageIntacct,reporting,Escalate SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,Medium
SAG-REP-00014,SageIntacct,reporting,Archive SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,High
SAG-REP-00015,SageIntacct,reporting,Archive SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,High
SAG-REP-00016,SageIntacct,reporting,Reject SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,High
SAG-REP-00017,SageIntacct,reporting,Archive SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Low
SAG-REP-00018,SageIntacct,reporting,Approve SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,High
SAG-REP-00019,SageIntacct,reporting,Reject SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,High
SAG-REP-00020,SageIntacct,reporting,Create SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,High
SAG-REP-00021,SageIntacct,reporting,Edit SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,High
SAG-REP-00022,SageIntacct,reporting,Clone SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,High
SAG-REP-00023,SageIntacct,reporting,Approve SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,High
SAG-REP-00024,SageIntacct,reporting,Route SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,High
SAG-REP-00025,SageIntacct,reporting,Create SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,Low
SAG-REP-00026,SageIntacct,reporting,Route SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,High
SAG-REP-00027,SageIntacct,reporting,Archive SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,High
SAG-REP-00028,SageIntacct,reporting,Reject SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,High
SAG-REP-00029,SageIntacct,reporting,Submit SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,High
SAG-REP-00030,SageIntacct,reporting,Route SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Low
SAG-REP-00031,SageIntacct,reporting,Escalate SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,Low
SAG-REP-00032,SageIntacct,reporting,Clone SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,Medium
SAG-REP-00033,SageIntacct,reporting,Update SageIntacct reporting,SageIntacct test data ready,Open module > perform action > validate result,Success,High
SAG-REP-00034,SageIntacct,reporting,Restore SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Low
SAG-REP-00035,SageIntacct,reporting,Escalate SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,Medium
SAG-REP-00036,SageIntacct,reporting,Delete SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Low
SAG-REP-00037,SageIntacct,reporting,Validate SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,Medium
SAG-REP-00038,SageIntacct,reporting,Delete SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,Medium
SAG-REP-00039,SageIntacct,reporting,Create SageIntacct reporting,SageIntacct test data ready,Create record > route approval > verify status,Success,Low
SAG-REP-00040,SageIntacct,reporting,Clone SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Low
SAG-REP-00041,SageIntacct,reporting,Restore SageIntacct reporting,SageIntacct test data ready,Initiate integration > check queue > confirm completion,Success,Low
SAG-REP-00042,SageIntacct,reporting,Escalate SageIntacct reporting,SageIntacct test data ready,Submit transaction > sync system > reconcile report,Success,Medium
