Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
SNO-DAT-00001,Snowflake,data_warehouse,Escalate Snowflake data_warehouse,Snowflake test data ready,Open module > perform action > validate result,Success,Medium
SNO-DAT-00002,Snowflake,data_warehouse,Reject Snowflake data_warehouse,Snowflake test data ready,Create record > route approval > verify status,Success,Medium
SNO-DAT-00003,Snowflake,data_warehouse,Validate Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SNO-DAT-00004,Snowflake,data_warehouse,Clone Snowflake data_warehouse,Snowflake test data ready,Create record > route approval > verify status,Success,Medium
SNO-DAT-00005,Snowflake,data_warehouse,Search Snowflake data_warehouse,Snowflake test data ready,Create record > route approval > verify status,Success,High
SNO-DAT-00006,Snowflake,data_warehouse,Approve Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SNO-DAT-00007,Snowflake,data_warehouse,Update Snowflake data_warehouse,Snowflake test data ready,Open module > perform action > validate result,Success,Medium
SNO-DAT-00008,Snowflake,data_warehouse,Delete Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SNO-DAT-00009,Snowflake,data_warehouse,Approve Snowflake data_warehouse,Snowflake test data ready,Create record > route approval > verify status,Success,Medium
SNO-DAT-00010,Snowflake,data_warehouse,Restore Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,Low
SNO-DAT-00011,Snowflake,data_warehouse,Restore Snowflake data_warehouse,Snowflake test data ready,Open module > perform action > validate result,Success,Medium
SNO-DAT-00012,Snowflake,data_warehouse,Update Snowflake data_warehouse,Snowflake test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SNO-DAT-00013,Snowflake,data_warehouse,Reject Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SNO-DAT-00014,Snowflake,data_warehouse,Create Snowflake data_warehouse,Snowflake test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SNO-DAT-00015,Snowflake,data_warehouse,Route Snowflake data_warehouse,Snowflake test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SNO-DAT-00016,Snowflake,data_warehouse,Approve Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,High
SNO-DAT-00017,Snowflake,data_warehouse,Clone Snowflake data_warehouse,Snowflake test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SNO-DAT-00018,Snowflake,data_warehouse,Search Snowflake data_warehouse,Snowflake test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SNO-DAT-00019,Snowflake,data_warehouse,Restore Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SNO-DAT-00020,Snowflake,data_warehouse,Clone Snowflake data_warehouse,Snowflake test data ready,Submit transaction > sync system > reconcile report,Success,High
SNO-DAT-00021,Snowflake,data_warehouse,Create Snowflake data_warehouse,Snowflake test data ready,Create record > route approval > verify status,Success,Low
SNO-DAT-00022,Snowflake,data_warehouse,Approve Snowflake data_warehouse,Snowflake test data ready,Create record > route approval > verify status,Success,Low
