Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
SMA-AUT-00001,Smartsheet,automation,Update Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
SMA-AUT-00002,Smartsheet,automation,Delete Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Low
SMA-AUT-00003,Smartsheet,automation,Search Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Low
SMA-AUT-00004,Smartsheet,automation,Search Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Low
SMA-AUT-00005,Smartsheet,automation,Escalate Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Low
SMA-AUT-00006,Smartsheet,automation,Validate Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Low
SMA-AUT-00007,Smartsheet,automation,Submit Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00008,Smartsheet,automation,Delete Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00009,Smartsheet,automation,Edit Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,High
SMA-AUT-00010,Smartsheet,automation,Route Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Low
SMA-AUT-00011,Smartsheet,automation,Search Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00012,Smartsheet,automation,Delete Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Medium
SMA-AUT-00013,Smartsheet,automation,Delete Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SMA-AUT-00014,Smartsheet,automation,Edit Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00015,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00016,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
SMA-AUT-00017,Smartsheet,automation,Delete Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SMA-AUT-00018,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
SMA-AUT-00019,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00020,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00021,Smartsheet,automation,Create Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SMA-AUT-00022,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00023,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Low
SMA-AUT-00024,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Low
SMA-AUT-00025,Smartsheet,automation,Edit Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,High
SMA-AUT-00026,Smartsheet,automation,Validate Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Low
SMA-AUT-00027,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Low
SMA-AUT-00028,Smartsheet,automation,Search Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Low
SMA-AUT-00029,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,High
SMA-AUT-00030,Smartsheet,automation,Update Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Low
SMA-AUT-00031,Smartsheet,automation,Create Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00032,Smartsheet,automation,Update Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,High
SMA-AUT-00033,Smartsheet,automation,Validate Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00034,Smartsheet,automation,Update Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SMA-AUT-00035,Smartsheet,automation,Edit Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,High
SMA-AUT-00036,Smartsheet,automation,Route Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00037,Smartsheet,automation,Delete Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00038,Smartsheet,automation,Route Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SMA-AUT-00039,Smartsheet,automation,Create Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,High
SMA-AUT-00040,Smartsheet,automation,Submit Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,High
SMA-AUT-00041,Smartsheet,automation,Update Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Medium
SMA-AUT-00042,Smartsheet,automation,Edit Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SMA-AUT-00043,Smartsheet,automation,Update Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,Low
SMA-AUT-00044,Smartsheet,automation,Search Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,High
SMA-AUT-00045,Smartsheet,automation,Validate Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Low
SMA-AUT-00046,Smartsheet,automation,Restore Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SMA-AUT-00047,Smartsheet,automation,Approve Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,Medium
SMA-AUT-00048,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
SMA-AUT-00049,Smartsheet,automation,Create Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Medium
SMA-AUT-00050,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Create record > route approval > verify status,Success,Medium
SMA-AUT-00051,Smartsheet,automation,Archive Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00052,Smartsheet,automation,Validate Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Low
SMA-AUT-00053,Smartsheet,automation,Clone Smartsheet automation,Smartsheet test data ready,Submit transaction > sync system > reconcile report,Success,High
SMA-AUT-00054,Smartsheet,automation,Restore Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00055,Smartsheet,automation,Escalate Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
SMA-AUT-00056,Smartsheet,automation,Restore Smartsheet automation,Smartsheet test data ready,Open module > perform action > validate result,Success,Medium
SMA-AUT-00057,Smartsheet,automation,Route Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
SMA-AUT-00058,Smartsheet,automation,Search Smartsheet automation,Smartsheet test data ready,Initiate integration > check queue > confirm completion,Success,High
