Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ODO-PUR-00001,Odoo,purchase,Archive Odoo purchase,Odoo test data ready,Create record > route approval > verify status,Success,Low
ODO-PUR-00002,Odoo,purchase,Delete Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,Low
ODO-PUR-00003,Odoo,purchase,Update Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ODO-PUR-00004,Odoo,purchase,Escalate Odoo purchase,Odoo test data ready,Create record > route approval > verify status,Success,Low
ODO-PUR-00005,Odoo,purchase,Reject Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,High
ODO-PUR-00006,Odoo,purchase,Update Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ODO-PUR-00007,Odoo,purchase,Validate Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,Low
ODO-PUR-00008,Odoo,purchase,Delete Odoo purchase,Odoo test data ready,Open module > perform action > validate result,Success,Low
ODO-PUR-00009,Odoo,purchase,Archive Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,Low
ODO-PUR-00010,Odoo,purchase,Update Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,High
ODO-PUR-00011,Odoo,purchase,Approve Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,High
ODO-PUR-00012,Odoo,purchase,Approve Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,High
ODO-PUR-00013,Odoo,purchase,Restore Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ODO-PUR-00014,Odoo,purchase,Delete Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ODO-PUR-00015,Odoo,purchase,Validate Odoo purchase,Odoo test data ready,Open module > perform action > validate result,Success,High
ODO-PUR-00016,Odoo,purchase,Create Odoo purchase,Odoo test data ready,Open module > perform action > validate result,Success,Low
ODO-PUR-00017,Odoo,purchase,Create Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,High
ODO-PUR-00018,Odoo,purchase,Escalate Odoo purchase,Odoo test data ready,Initiate integration > check queue > confirm completion,Success,Low
ODO-PUR-00019,Odoo,purchase,Route Odoo purchase,Odoo test data ready,Open module > perform action > validate result,Success,Medium
ODO-PUR-00020,Odoo,purchase,Reject Odoo purchase,Odoo test data ready,Open module > perform action > validate result,Success,Medium
ODO-PUR-00021,Odoo,purchase,Archive Odoo purchase,Odoo test data ready,Create record > route approval > verify status,Success,High
ODO-PUR-00022,Odoo,purchase,Create Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,Low
ODO-PUR-00023,Odoo,purchase,Edit Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ODO-PUR-00024,Odoo,purchase,Reject Odoo purchase,Odoo test data ready,Submit transaction > sync system > reconcile report,Success,High
