Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
IBM-PRE-00001,IBMMaximo,predictive_maintenance,Submit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
IBM-PRE-00002,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Medium
IBM-PRE-00003,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,High
IBM-PRE-00004,IBMMaximo,predictive_maintenance,Clone IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Low
IBM-PRE-00005,IBMMaximo,predictive_maintenance,Archive IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00006,IBMMaximo,predictive_maintenance,Delete IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00007,IBMMaximo,predictive_maintenance,Update IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Medium
IBM-PRE-00008,IBMMaximo,predictive_maintenance,Approve IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,High
IBM-PRE-00009,IBMMaximo,predictive_maintenance,Edit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,High
IBM-PRE-00010,IBMMaximo,predictive_maintenance,Create IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,High
IBM-PRE-00011,IBMMaximo,predictive_maintenance,Delete IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,High
IBM-PRE-00012,IBMMaximo,predictive_maintenance,Clone IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00013,IBMMaximo,predictive_maintenance,Escalate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,High
IBM-PRE-00014,IBMMaximo,predictive_maintenance,Archive IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00015,IBMMaximo,predictive_maintenance,Submit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00016,IBMMaximo,predictive_maintenance,Escalate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Medium
IBM-PRE-00017,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,High
IBM-PRE-00018,IBMMaximo,predictive_maintenance,Create IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00019,IBMMaximo,predictive_maintenance,Reject IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00020,IBMMaximo,predictive_maintenance,Restore IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00021,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Low
IBM-PRE-00022,IBMMaximo,predictive_maintenance,Restore IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,High
IBM-PRE-00023,IBMMaximo,predictive_maintenance,Archive IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,Low
IBM-PRE-00024,IBMMaximo,predictive_maintenance,Clone IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00025,IBMMaximo,predictive_maintenance,Archive IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,Low
IBM-PRE-00026,IBMMaximo,predictive_maintenance,Route IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
IBM-PRE-00027,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,High
IBM-PRE-00028,IBMMaximo,predictive_maintenance,Submit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,High
IBM-PRE-00029,IBMMaximo,predictive_maintenance,Reject IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Medium
IBM-PRE-00030,IBMMaximo,predictive_maintenance,Clone IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00031,IBMMaximo,predictive_maintenance,Create IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,Low
IBM-PRE-00032,IBMMaximo,predictive_maintenance,Search IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Low
IBM-PRE-00033,IBMMaximo,predictive_maintenance,Reject IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00034,IBMMaximo,predictive_maintenance,Update IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,High
IBM-PRE-00035,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
IBM-PRE-00036,IBMMaximo,predictive_maintenance,Restore IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00037,IBMMaximo,predictive_maintenance,Route IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00038,IBMMaximo,predictive_maintenance,Edit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00039,IBMMaximo,predictive_maintenance,Archive IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00040,IBMMaximo,predictive_maintenance,Escalate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
IBM-PRE-00041,IBMMaximo,predictive_maintenance,Escalate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00042,IBMMaximo,predictive_maintenance,Escalate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,Low
IBM-PRE-00043,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00044,IBMMaximo,predictive_maintenance,Search IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
IBM-PRE-00045,IBMMaximo,predictive_maintenance,Submit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Medium
IBM-PRE-00046,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,High
IBM-PRE-00047,IBMMaximo,predictive_maintenance,Submit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Low
IBM-PRE-00048,IBMMaximo,predictive_maintenance,Clone IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,Low
IBM-PRE-00049,IBMMaximo,predictive_maintenance,Approve IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Medium
IBM-PRE-00050,IBMMaximo,predictive_maintenance,Escalate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
IBM-PRE-00051,IBMMaximo,predictive_maintenance,Reject IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Low
IBM-PRE-00052,IBMMaximo,predictive_maintenance,Create IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00053,IBMMaximo,predictive_maintenance,Update IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,High
IBM-PRE-00054,IBMMaximo,predictive_maintenance,Reject IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,High
IBM-PRE-00055,IBMMaximo,predictive_maintenance,Update IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,High
IBM-PRE-00056,IBMMaximo,predictive_maintenance,Validate IBMMaximo predictive_maintenance,IBMMaximo test data ready,Create record > route approval > verify status,Success,Medium
IBM-PRE-00057,IBMMaximo,predictive_maintenance,Reject IBMMaximo predictive_maintenance,IBMMaximo test data ready,Initiate integration > check queue > confirm completion,Success,Low
IBM-PRE-00058,IBMMaximo,predictive_maintenance,Update IBMMaximo predictive_maintenance,IBMMaximo test data ready,Open module > perform action > validate result,Success,Medium
IBM-PRE-00059,IBMMaximo,predictive_maintenance,Submit IBMMaximo predictive_maintenance,IBMMaximo test data ready,Submit transaction > sync system > reconcile report,Success,Low
